ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
511,Church St,511 Church St,M4Y 2C9,Toronto,314386.4240,4836033.8060,-79.38093788760,43.66619475770,Akasha Art Projects Gallery,Suite 200,0,1,0,0,0,0,Owned by others,894
78,Clifton Rd,78 Clifton Rd,M4T 2G2,Toronto,314064.8050,4838745.9450,-79.38487978880,43.69061121900,Our Lady of Perpetual Help Church,,1,0,0,0,0,0,Owned by others,897
777,Bloor St W,777 Bloor St W,M6G 1L6,Toronto,311249.7120,4835612.7710,-79.41983401900,43.66242998400,Bickford Centre Theatre,,1,1,0,0,0,0,Owned by others,393
489,College St,489 College St,M6G 1A5,Toronto,312105.5850,4834883.8380,-79.40923542630,43.65586963320,Andy Poolhall,,1,1,0,0,0,1,Owned by others,399
722,College St,722 College St,M6G 1C4,Toronto,311287.9890,4834830.5540,-79.41937279030,43.65539734070,The Mod Club Theatre,,1,0,0,0,0,1,Owned by others,401
766,College St,766 College St,M6G 1C4,Toronto,311224.5220,4834809.7290,-79.42015985900,43.65521043730,College/Shaw Branch (TPL),,1,0,0,1,1,0,City Operated,402
805,Dovercourt Rd,805 Dovercourt Rd,M6H 2X4,Toronto,310469.7740,4835651.3270,-79.42950716050,43.66279213050,Dovercourt House,,1,1,0,0,1,0,Owned by others,407
10,Dufferin St,10 Dufferin St,M6K 3C3,Toronto,310795.1490,4832309.1540,-79.42550961920,43.63270580780,Medieval Times,,1,0,0,0,1,0,City Owned,409
831,Dundas St W,831 Dundas St W,M6J 1V4,Toronto,312106.8260,4834397.9430,-79.40922660840,43.65149620400,The Magpie Tavern,,1,0,0,0,0,0,Owned by others,411
850,Dundas St W,850 Dundas St W,M6J 1V5,Toronto,312013.3300,4834422.3670,-79.41038546490,43.65171695340,The Press Club,,0,1,0,0,0,0,Owned by others,412
927,Dupont St,927 Dupont St,M6H 1Z1,Toronto,310419.3950,4836459.9420,-79.43012286160,43.67007111990,Fighting Arts Collective,,1,0,0,0,0,0,Owned by others,418
171,East Liberty St,171 East Liberty St,M6K 3P6,Toronto,311416.7420,4832934.8580,-79.41779587300,43.63832457500,Danceology Studio,Suite 109,1,0,0,0,0,0,Owned by others,419
171,East Liberty St,171 East Liberty St,M6K 3P6,Toronto,311416.7420,4832934.8580,-79.41779587300,43.63832457500,The Floor Studio Inc.,Suite 136,0,1,0,0,0,0,Owned by others,420
909,Lake Shore Blvd W,909 Lake Shore Blvd W,M6K 3L3,Toronto,311634.1380,4831935.2260,-79.41511678110,43.62933309560,Molson Amphitheatre,,1,0,0,0,0,0,Owned by others,423
600,Markham St,600 Markham St,M6G 2L8,Toronto,311844.6510,4835797.5420,-79.41245771780,43.66409664830,Spence Gallery,,0,1,0,0,0,0,Owned by others,428
75,Kensington Ave,75 Kensington Ave,M5T 2K2,Toronto,312810.3810,4834746.1200,-79.40049918260,43.65462298940,Anoush Gallery,,0,1,0,0,0,0,Owned by others,591
163,King St W,163 King St W,M5H 4H2,Toronto,314059.5850,4833955.5210,-79.38502617230,43.64749185660,Goethe Institut,,0,1,0,0,1,0,Owned by others,592
165,King St W,165 King St W,M5H 4H2,Toronto,314055.2590,4833954.0010,-79.38507982320,43.64747823090,Arts on King,,0,1,0,0,0,0,Owned by others,593
260,King St W,260 King St W,M5V 1H9,Toronto,313848.2870,4833951.5810,-79.38764544690,43.64745907720,Royal Alexandra Theatre,,1,0,0,0,0,1,Owned by others,595
577,King St W,577 King St W,M5V 1M1,Toronto,312881.7190,4833601.4120,-79.39963237280,43.64431904030,Black Line Studio,,0,1,0,0,0,0,Owned by others,599
31,King's College Crcl,31 King's College Crcl,M5S 3K1,Toronto,313225.7670,4835441.3350,-79.39533832770,43.66087595670,"Convocation Hall, University of Toronto",,0,0,0,0,1,0,Owned by others,600
1,King's College Crcl,1 King's College Crcl,M5S 1A8,Toronto,313302.3450,4835454.9540,-79.39438867690,43.66099763310,Medical Science's Auditorium,,1,0,0,0,1,0,Owned by others,601
188,Lowther Ave,188 Lowther Ave,M5R 1E8,Toronto,312262.5490,4836272.9610,-79.40726933470,43.66837209820,Walmer Road Baptist Church (Centre Theatre),,1,0,0,0,0,1,Owned by others,603
188,Lowther Ave,188 Lowther Ave,M5R 1E8,Toronto,312262.5490,4836272.9610,-79.40726933470,43.66837209820,Elmore's Hall,A,1,0,0,0,1,1,Owned by others,604
953,Gerrard St E,953 Gerrard St E,M4M 1Z4,Toronto,317735.8870,4836246.8970,-79.33940020780,43.66806225480,Matty Eckler Community Centre,,0,0,0,0,1,0,City Owned,1156
1094,Gerrard St E,1094 Gerrard St E,M4M 2A1,Toronto,318101.3270,4836469.1460,-79.33486303990,43.67005628290,Riverdale Collegiate Institute,,1,0,0,0,1,0,Owned by others,1157
1432,Gerrard St E,1432 Gerrard St E,M4L 1Z6,Toronto,319128.2480,4836741.5660,-79.32212132460,43.67248953000,Gerrard/Ashdale Branch (TPL),,0,0,0,1,0,0,City operated,1160
3200,Pharmacy Ave,3200 Pharmacy Ave,M1W 3J5,Toronto,318488.4820,4850930.9190,-79.32969580430,43.80022252090,Epiphany of Our Lord Catholic Church,,0,0,0,0,1,0,Owned by others,1327
390,Bamburgh Crcl,390 Bamburgh Crcl,M1W 3X3,Toronto,318958.0730,4852745.7980,-79.32381243860,43.81654961370,Miliken Chinese Community Church,,0,0,0,0,1,0,Owned by others,1328
390,Bamburgh Crcl,390 Bamburgh Crcl,M1W 3X3,Toronto,318958.0730,4852745.7980,-79.32381243860,43.81654961370,Good Shepherd Community Church,,0,0,0,0,1,0,Owned by others,1329
201,Chester Le Blvd,201 Chester Le Blvd,M1W 2K7,Toronto,318375.9740,4850750.0210,-79.33109856230,43.79859631550,Chester Le Community Centre,2nd Floor,0,0,0,0,1,0,Owned by others,1331
3840,Finch Ave E,3840 Finch Ave E,M1T 3T4,Toronto,320769.6870,4850980.5120,-79.30134517410,43.80062369940,St. Nicholas Greek Orthodox Church,,0,0,0,0,1,0,Owned by others,1333
41,Glendinning Ave,41 Glendinning Ave,M1W 3E2,Toronto,318254.8320,4852220.7730,-79.33256746550,43.81183684150,St. Mark's Coptic Orthodox Church,,0,0,0,0,1,0,Owned by others,1334
1150,Queen St E,1150 Queen St E,M4M 1L2,Toronto,318180.7310,4835643.5430,-79.33389881560,43.66262346980,Parts Gallery,,0,1,0,0,0,0,Owned by others,1177
115,Simpson Ave,115 Simpson Ave,M4K 1A1,Toronto,317053.4360,4836119.7740,-79.34786573660,43.66692961080,Metropolitan Community Church of Toronto,,1,0,0,0,1,0,Owned by others,1181
682,Queen St E,682 Queen St E,M4M 1G9,Toronto,316813.0620,4835219.9310,-79.35086645950,43.65883361070,Dark Horse Espresso Bar,,0,0,0,0,1,0,Owned by others,1182
450,Broadview Ave,450 Broadview Ave,M4K 2N1,Toronto,316590.7710,4836187.2660,-79.35359827800,43.66753596100,St. Matthew's Lawn Bowling Clubhouse,,0,0,0,0,0,1,City Owned,1185
86,Blake St,86 Blake St,M4J 3C9,Toronto,317691.6700,4837022.2750,-79.33993001820,43.67504248670,Eastview Community Centre,,0,0,0,0,1,0,City Owned,1186
1390,Gerrard St E,1390 Gerrard St E,M4L 1Z4,Toronto,318985.9640,4836689.7410,-79.32388715880,43.67202574780,GAS (Gerrard Art Space),,0,1,0,0,0,0,Owned by others,1187
87,Ravina Cres,87 Ravina Cres,M4J 3L9,Toronto,317766.6470,4837462.7730,-79.33898958000,43.67900635390,Crow's Theatre,,1,0,0,0,0,0,Owned by others,1188
550,Broadview Ave,550 Broadview Ave,,Toronto,316510.5410,4836552.0890,-79.35458848190,43.67082961620,Riverdale Park East,,0,0,1,0,0,0,City Owned,1190
1,Hanson St,1 Hanson St,M4J 1G6,Toronto,319073.9200,4837496.8790,-79.32277188800,43.67928073000,Monarch Park Collegiate,,1,0,0,0,0,0,Owned by others,1192
573,Gerrard St E,573 Gerrard St E,M4M 1X9,Toronto,316624.7780,4835923.0660,-79.35318551430,43.66516586850,Zhong Hua Men Archway,,0,0,0,0,1,0,Owned by others,1193
15,Chisholm Ave,15 Chisholm Ave,M4C 4V1,Toronto,320672.8190,4838526.5710,-79.30291424560,43.68852527210,East Toronto Masonic Temple,,1,0,0,0,1,0,Owned by others,1198
105,Vanderhoof Ave,105 Vanderhoof Ave,M4G 2H7,Toronto,316083.5940,4841182.4770,-79.35978539510,43.71251506540,Turning Pointe Academy of Dance,,1,0,0,0,0,0,Owned by others,855
94,Laird Dr,94 Laird Dr,M4G 3V2,Toronto,315896.8520,4840434.4270,-79.36211864390,43.70578466600,Rosedale Gym Club,,1,0,0,0,0,0,Owned by others,856
45,Willcocks St,45 Willcocks St,M5S 1C7,Toronto,312788.3560,4835475.2090,-79.40076093210,43.66118583610,"New College, University of Toronto (William Doo Auditorium)",,1,0,0,0,0,0,Owned by others,703
350,King St W,350 King St W,M5V 3X5,Toronto,313621.8240,4833861.8960,-79.39045412410,43.64665461110,Film Reference Library,4th Floor,0,0,1,0,0,0,Owned by others,704
501,Arlington Ave,501 Arlington Ave,M6C 3A4,Toronto,310189.3770,4838928.7800,-79.43295128610,43.69229532640,Leo Baeck Day School (South Campus),,0,0,0,0,1,0,Owned by others,705
145,Ava Rd,145 Ava Rd,M6C 1W4,Toronto,310400.2800,4839355.9720,-79.43033081450,43.69613887050,Cedarvale Community School,,1,0,0,0,1,0,Owned by others,706
1362,Bathurst St,1362 Bathurst St,M5R 3H7,Toronto,311452.9670,4837550.3440,-79.41729314500,43.67987786350,Laluque Atelier Gallery,,1,0,0,0,0,0,Owned by others,708
1950,Bathurst St,1950 Bathurst St,M5P 3K9,Toronto,310808.5520,4839594.8530,-79.42526346930,43.69828582290,Holy Blossom Temple,,1,1,0,0,0,1,Owned by others,712
15,Cherrywood Ave,15 Cherrywood Ave,M6C 2X4,Toronto,310587.1170,4838301.2480,-79.42802370180,43.68664368090,Humewood Community School,,0,0,0,0,1,0,Owned by others,715
601,Christie St,601 Christie St,M6G 4C7,Toronto,310904.2480,4837559.8050,-79.42409816650,43.67996742610,New Adventures in Sound Art,Studio 252,0,0,0,0,0,1,Owned by others,716
911,Davenport Rd,911 Davenport Rd,M6G 2B7,Toronto,310957.9790,4837035.3990,-79.42343769180,43.67524665620,Roadside Attractions,,0,1,0,0,0,0,Owned by others,717
666,Eglinton Ave W,666 Eglinton Ave W,M5N 1B9,Toronto,311184.7730,4840052.6290,-79.42059060820,43.70240304160,Don Valley Art Club/Forest Hill Art Club,,0,1,0,0,1,0,Owned by others,719
700,Eglinton Ave W,700 Eglinton Ave W,M5N 1B9,Toronto,311167.4720,4840034.3630,-79.42080547960,43.70223877770,Forest Hill Branch (TPL),,0,0,0,1,0,0,City Owned,720
1016,Eglinton Ave W,1016 Eglinton Ave W,M6C 2C5,Toronto,310432.7270,4839817.8710,-79.42992371840,43.70029617280,Petroff Gallery,,0,1,0,0,0,0,Owned by others,723
160,Kendal Ave,160 Kendal Ave,M5R 1M3,Toronto,311956.9010,4837122.3890,-79.41104865920,43.67602092930,"George Brown College, Casa Loma Campus",,1,0,1,0,1,0,Owned by others,725
1246,Shaw St,1246 Shaw St,M6G 3P1,Toronto,310556.1780,4836960.8290,-79.42842123900,43.67457869020,Davenport Branch (TPL),,1,0,0,1,1,0,City Owned,727
410,Spadina Ave,410 Spadina Ave,M5T 2G7,Toronto,312873.2970,4834912.5050,-79.39971660780,43.65611994060,Lonsdale Gallery,,0,1,0,0,0,0,Owned by others,728
681,St Clair Ave W,681 St Clair Ave W,M6C 1A7,Toronto,310801.4800,4837734.9870,-79.42537073420,43.68154513910,Mezzetta,,1,1,0,0,0,0,Owned by others,731
805,St Clair Ave W,805 St Clair Ave W,M6C 1B9,Toronto,310387.0330,4837614.1970,-79.43051204500,43.68046100820,Ellington's Music Cafe,,1,0,0,0,0,0,Owned by others,735
328,Walmer Rd,328 Walmer Rd,M5R 2Y4,Toronto,311983.5850,4837412.8260,-79.41071405650,43.67863493120,Casa Loma Hunt Lodge,,0,0,0,0,1,0,City Owned,738
330,Walmer Rd,330 Walmer Rd,M5R 2Y4,Toronto,311956.0520,4837490.6590,-79.41105453980,43.67933576650,Casa Loma Stables,,0,0,0,0,1,0,City Owned,739
454,Avenue Rd,454 Avenue Rd,M4V 2J1,Toronto,312740.5970,4838112.1160,-79.40131551880,43.68492150160,Brown Community Centre,,0,0,0,0,1,0,City Owned,742
460,Avenue Rd,460 Avenue Rd,M4V 2J1,Toronto,312741.0640,4838158.8440,-79.40130907960,43.68534209300,Avenue Road Arts School,,1,1,0,0,1,0,Owned by others,743
555,Avenue Rd,555 Avenue Rd,M4V 2J7,Toronto,312736.5910,4838374.7940,-79.40135825900,43.68727732700,Korean Consulate,,1,1,0,0,1,0,Owned by others,744
10,Clarendon Ave,10 Clarendon Ave,M4V 1H9,Toronto,312726.6550,4837943.2660,-79.40149079490,43.68340184250,Marcia Rafelman Fine Arts,,0,1,0,0,0,0,Owned by others,746
181,Cleveland St,181 Cleveland St,M4S 3C1,Toronto,314588.8770,4840332.9430,-79.37834995260,43.70488925420,Maurice Cody Community Centre,,0,0,0,0,1,0,City Owned,747
43,Gerrard St E,43 Gerrard St E,,Toronto,314539.2030,4835301.5590,-79.37905673340,43.65960145810,Ryerson Theatre,,1,0,0,0,0,0,Owned by others,915
44,Gerrard St E,44 Gerrard St E,M5B 1G3,Toronto,314490.7780,4835325.6190,-79.37965670530,43.65981858150,Ryerson Theatre School,,1,0,0,0,0,0,Owned by others,916
111,Gerrard St E,111 Gerrard St E,M5B 1G8,Toronto,314744.6140,4835360.6200,-79.37650879750,43.66013049060,Modern Literature and Culture Research Centre (Ryerson University),,0,0,0,0,1,0,Owned by others,918
20,Grosvenor St,20 Grosvenor St,M4Y 2V5,Toronto,314050.7430,4835685.4400,-79.38510603030,43.66306303770,Toronto Central YMCA,,1,0,0,0,1,0,Owned by others,922
12,Hazelton Ave,12 Hazelton Ave,M5R 2E2,Toronto,313377.5950,4836591.8770,-79.39343781470,43.67123067610,Gallery Gevik,,0,1,0,0,0,0,Owned by others,923
16,Hazelton Ave,16 Hazelton Ave,M5R 2E2,Toronto,313368.4140,4836600.8110,-79.39355152500,43.67131120320,Loch Gallery,,0,1,0,0,0,0,Owned by others,924
35,Hazelton Ave,35 Hazelton Ave,M5R 2E3,Toronto,313389.2090,4836665.7820,-79.39328943300,43.67188718400,Heliconian Hall,,1,1,0,0,1,0,Owned by others,927
33,Hazelton Ave,33 Hazelton Ave,M5R 2E3,Toronto,313400.9130,4836645.2180,-79.39314461300,43.67170194300,Beckett Fine Art Ltd.,,0,1,0,0,0,0,Owned by others,928
400,Jarvis St,400 Jarvis St,M4Y 2G6,Toronto,314657.1180,4835746.6840,-79.37758652440,43.66360672380,Canada's National Ballet School,,1,0,0,0,1,0,Owned by others,931
404,Jarvis St,404 Jarvis St,M4Y 2G6,Toronto,314616.8300,4835820.3480,-79.37808476050,43.66427034430,Betty Oliphant Theatre (National Ballet School of Canada),,1,0,0,0,0,0,Owned by others,932
129,Mount Pleasant Rd,129 Mount Pleasant Rd,M4W 2S3,Toronto,314428.1230,4837107.0270,-79.38040186470,43.67585447200,Rosedale Presbyterian Church,,1,0,0,0,1,0,Owned by others,934
100,Queen St W,100 Queen St W,M5H 2N2,Toronto,314171.5280,4834548.8310,-79.38362829130,43.65283072420,"City Hall, Nathan Phillips Square",,0,1,0,0,1,0,City Owned,936
111,Queen's Park,111 Queen's Park,M5S 2C7,Toronto,313371.9960,4836232.2700,-79.39351275520,43.66799377770,Gardiner Museum of Ceramic Art,,0,1,0,0,0,0,Owned by others,937
45,Goulding Ave,45 Goulding Ave,M2M 1K8,Toronto,311050.4540,4849885.4350,-79.42214330390,43.79091188920,Goulding Community Centre,,0,0,0,0,1,0,City Owned,781
36,Greenfield Ave,36 Greenfield Ave,M2N 3C8,Toronto,312049.9070,4846908.0650,-79.40976483020,43.76410360800,Cardinal Carter Academy for the Arts,,1,0,0,0,1,0,Owned by others,782
123,Guildwood Pkwy,123 Guildwood Pkwy,M1E 4V2,Toronto,328996.4030,4845031.2100,-79.19937373540,43.74685159480,Guildwood Branch (TPL),,0,0,0,1,0,0,City Operated,783
349,Kenneth Ave,349 Kenneth Ave,M2N 4V9,Toronto,312043.6320,4848207.1600,-79.40982545530,43.77579690620,Willowdale United Church,,1,0,0,0,1,0,Owned by others,784
95,Sheppard Ave W,95 Sheppard Ave W,M2N 1M4,Toronto,311565.9730,4846472.5030,-79.41578081710,43.76018741750,Alliance Francaise de Toronto (North Campus),,0,1,0,0,0,0,Owned by others,789
112,Spring Garden Ave,112 Spring Garden Ave,M2N 3G3,Toronto,312334.2710,4847047.9530,-79.40623112680,43.76535991680,Spring Garden Baptist Church,,1,0,0,0,1,0,Owned by others,791
4950,Yonge St,4950 Yonge St,M2N 6K1,Toronto,311815.1660,4846988.4060,-79.41267925860,43.76482900930,Solar Stage Children's Theatre,,1,0,0,0,0,0,Owned by others,792
5040,Yonge St,5040 Yonge St,M2N 6R8,Toronto,311706.6990,4847150.4450,-79.41402433960,43.76628850730,Toronto Centre for the Arts,,1,0,0,0,1,0,City Owned,793
5100,Yonge St,5100 Yonge St,M2N 5V7,Toronto,311797.3270,4847320.0550,-79.41289646650,43.76781434300,North York Civic Centre (Mel Lastman Square),,1,0,0,0,1,0,City Owned,794
5172,Yonge St,5172 Yonge St,M2N 5P6,Toronto,311654.3140,4847528.8200,-79.41467019490,43.76969475160,David Gibson House Museum,,0,1,0,0,0,1,City Owned,797
288,Cummer Ave,288 Cummer Ave,M2M 2E7,Toronto,312562.0930,4849821.3970,-79.40336150160,43.79032132510,Willowdale Pentecostal Church,,1,0,0,0,1,0,Owned by others,802
1650,Finch Ave E,1650 Finch Ave E,,Toronto,316640.0980,4850180.0130,-79.35268293900,43.79349593910,Zion Church Cultural Centre,,1,0,0,0,1,0,City Owned,803
5801,Leslie St,5801 Leslie St,M2H 1J8,Toronto,315324.7890,4850581.0800,-79.36901907000,43.79712578360,Hillcrest Branch (Library),,1,0,0,1,0,0,City Owned,805
120,Banbury Rd,120 Banbury Rd,M3B 2L3,Toronto,315292.1890,4844549.6560,-79.36954076850,43.74283593930,Banbury  Community Centre,,0,0,0,0,1,0,City Owned,808
2275,Bayview Ave,2275 Bayview Ave,M4N 3M6,Toronto,314608.2830,4842808.9910,-79.37806354010,43.72717655990,"Glendon Gallery and Theatre, York University",,1,1,1,0,1,0,Owned by others,812
2489,Bayview Ave,2489 Bayview Ave,M2L 1A8,Toronto,314245.3650,4844483.3960,-79.38253899290,43.74225324340,Canadian Film Centre,,0,0,1,0,0,0,City Owned,814
2609,Bayview Ave,2609 Bayview Ave,M2L 1B5,Toronto,314106.8300,4845528.7080,-79.38424140050,43.75166412520,Oriole - York Mills United Church,,1,0,0,0,0,0,Owned by others,815
2640,Bayview Ave,2640 Bayview Ave,M2L 1B7,Toronto,313977.1600,4845834.1790,-79.38584642510,43.75441539240,Kehillat Shaarei Torah,,1,0,0,0,0,0,Owned by others,816
19,Don Ridge Dr,19 Don Ridge Dr,M2P 1H3,Toronto,312416.3660,4845006.7260,-79.40523984360,43.74698517650,St. John's York Mills Anglican Church,,1,0,0,0,0,0,Owned by others,819
888,Lawrence Ave E,888 Lawrence Ave E,M3C 1P6,Toronto,317070.4350,4843863.0300,-79.34747876910,43.73662818000,Don Mills Branch (TPL),,1,0,0,1,0,0,City Owned,823
1133,Leslie St,1133 Leslie St,M3C 2J6,Toronto,316989.7440,4842721.9300,-79.34850603320,43.72635802840,"Korean Cultural Centre (Community Centre, Dance Studio)",,1,0,0,0,1,0,Owned by others,824
1300,Leslie St,1300 Leslie St,M3C 2K9,Toronto,316413.0830,4843325.1590,-79.35564747800,43.73178870300,St. Bonaventure Parish Centre,,1,0,0,0,0,0,Owned by others,825
33,Overland Dr,33 Overland Dr,M3C 2C3,Toronto,317072.7220,4843357.4650,-79.34746174410,43.73207752510,Church of the Ascension,,1,0,0,0,0,0,Owned by others,829
81,Ranleigh Ave,81 Ranleigh Ave,M4N 1X2,Toronto,312838.4420,4842882.9320,-79.40003086240,43.72786329390,Bedford Park Community Centre,,0,0,0,0,1,0,City Owned,831
32,Distillery Lane,32 Distillery Lane,M5A 3C4,Toronto,316062.5140,4834210.2020,-79.36018963200,43.64974766000,Thompson Landry Gallery,,0,1,0,0,0,1,Owned by others,1000
585,Dundas St E,585 Dundas St E,M5A 2B7,Toronto,315919.2880,4835358.4660,-79.36194152200,43.66008591300,Regent Park Arts & Cultural Centre,,1,0,0,0,1,0,Owned by others,1002
585,Dundas St E,585 Dundas St E,M5A 2B7,Toronto,315919.2880,4835358.4660,-79.36194152200,43.66008591300,COBA Studios,Suite 130,1,0,1,0,0,0,Owned by others,1003
1,Front St E,1 Front St E,M5E 1B2,Toronto,314771.6210,4833856.1710,-79.37620156480,43.64658820610,Sony Centre for the Performing Arts,,1,0,0,0,0,1,City Owned,1006
45,Front St E,45 Front St E,M5E 1B3,Toronto,314914.9870,4834001.1220,-79.37442169860,43.64789103140,Nicholas Hoare Bookstore,,1,0,0,0,1,1,Owned by others,1008
49,Front St E,49 Front St E,M5E 1B3,Toronto,314927.0120,4834010.8760,-79.37427245520,43.64797866590,Down One Lounge,,1,0,0,0,0,1,Owned by others,1009
80,Front St E,80 Front St E,M5E 1T4,Toronto,315033.4410,4834179.7830,-79.37294999310,43.64949761450,Rainbow Cinema Market Square,,1,1,1,0,1,0,Owned by others,1012
91,Front St E,91 Front St E,,Toronto,315119.2300,4834126.7480,-79.37188755930,43.64901903220,St. Lawrence Market,,0,1,0,0,1,1,City Owned,1013
95,Front St E,95 Front St E,M5E 1C2,Toronto,315150.7140,4834145.7720,-79.37149694140,43.64918983770,The Market Gallery,,0,1,0,0,0,1,Owned by others,1014
862,Millwood Rd,862 Millwood Rd,M4G 1W6,Toronto,315581.1080,4840310.4230,-79.36603900270,43.70467297810,Leaside Music Studio,,1,0,0,0,0,0,Owned by others,858
200,Hanna Rd,200 Hanna Rd,M4G 3N8,Toronto,315043.3610,4841027.2450,-79.37269733850,43.71113268240,Leaside High School,,1,0,0,0,1,0,Owned by others,859
110,Rumsey Rd,110 Rumsey Rd,M4G 1P2,Toronto,315489.2660,4840428.1800,-79.36717617290,43.70573426620,Trace Manes Park - Community Centre,,0,0,0,0,1,0,City Owned,860
29,Mc Caul St,29 Mc Caul St,M5T 1V7,Toronto,313674.7780,4834378.2210,-79.38978924270,43.65130124090,Beaver Hall Gallery,,1,1,0,0,0,0,Owned by others,606
131,Mc Caul St,131 Mc Caul St,M5T 1W3,Toronto,313552.8400,4834744.5540,-79.39129499830,43.65460006650,St. Patrick's Church,,1,0,0,0,1,0,Owned by others,609
560,Palmerston Ave,560 Palmerston Ave,M6G 2P7,Toronto,311705.0060,4835909.1380,-79.41418793250,43.66510230260,Palmerston Branch / Theatre (TPL),,1,0,0,1,1,0,City Operated,611
843,Palmerston Ave,843 Palmerston Ave,M6G 2R8,Toronto,311583.7500,4836610.7170,-79.41568248800,43.67141857410,St. Alban's Boys' and Girls' Club,,0,0,0,0,1,0,City Owned,612
70,Peter St,70 Peter St,M5V 2G5,Toronto,313450.6360,4833817.6490,-79.39257684960,43.64625841750,Second City Training Centre (John Candy Box Theatre),,1,0,0,0,0,0,Owned by others,613
107,Portland St,107 Portland St,M5V 2N3,Toronto,312835.0790,4833710.3770,-79.40020884730,43.64530032210,Jimmy's Coffee,,0,1,0,0,0,0,Owned by others,615
370,Queen St W,370 Queen St W,M5V 2A2,Toronto,313183.7680,4834133.9170,-79.39587995340,43.64910838970,Horseshoe Tavern,,1,0,0,0,0,1,Owned by others,619
408,Queen St W,408 Queen St W,M5V 2A7,Toronto,313039.0600,4834094.8770,-79.39767442190,43.64875870460,The Cameron House,,1,1,0,0,1,1,Owned by others,620
489,Queen St W,489 Queen St W,M5V 2B4,Toronto,312996.1160,4834033.9260,-79.39820771630,43.64821058930,City Dance Corps,3rd Floor,1,0,0,0,0,1,Owned by others,622
510,Queen St W,510 Queen St W,M5V 2B3,Toronto,312731.3610,4834002.2960,-79.40148678800,43.64792020600,The Velvet Underground,,1,0,0,0,0,0,Owned by others,624
570,Queen St W,570 Queen St W,M5V 2B5,Toronto,312559.7790,4833958.2950,-79.40361750710,43.64753442150,Boulevard Interiors,,0,1,0,0,0,0,Owned by others,627
990,Queen St W,990 Queen St W,M6J 1H1,Toronto,311373.6310,4833616.0890,-79.41832538140,43.64446555510,Ontario Crafts Council Gallery,,0,1,0,0,0,0,Owned by others,475
1082,Queen St W,1082 Queen St W,M6J 1H8,Toronto,311082.3820,4833535.0950,-79.42193630690,43.64373884000,Board of Directors Gallery,,1,0,1,0,0,0,Owned by others,478
1087,Queen St W,1087 Queen St W,M6J 1H3,Toronto,311072.3210,4833492.7630,-79.42206148530,43.64335788270,The Great Hall,,1,0,0,0,1,1,Owned by others,480
180,Shaw St,180 Shaw St,M6J 2W5,Toronto,311432.7430,4833887.4340,-79.41758950750,43.64690748790,Artscape Shaw Street Centre (Givins/Shaw Public School),,1,1,0,0,1,1,Owned by others,483
570,Shaw St,570 Shaw St,M6G 3L6,Toronto,311075.6340,4835118.0550,-79.42200186100,43.65798704600,Central Commerce Collegiate Theatre,,1,1,1,0,0,0,Owned by others,484
1,Snooker St,1 Snooker St,M6K 1G1,Toronto,311225.6680,4833047.0780,-79.42016601480,43.63934487030,Academy of Spherical Arts,,0,1,0,0,0,1,Owned by others,485
94,Stafford St,94 Stafford St,M6J 2S1,Toronto,311906.1630,4833586.6030,-79.41172500960,43.64419553010,M-DO Centre for World Music and Dance,,1,0,0,0,0,0,Owned by others,487
137,Tecumseth St,137 Tecumseth St,M6J 2H2,Toronto,312371.1960,4833750.2860,-79.40595837590,43.64566433700,Susan Hobbs,,0,1,0,0,0,0,Owned by others,490
350,Morningside Ave,350 Morningside Ave,M1E 3G3,Toronto,329691.8370,4848236.1950,-79.19059074320,43.77567703560,West Hill Collegiate Institute,,1,0,0,0,1,0,Owned by others,1380
277,Orton Park Rd,277 Orton Park Rd,M1G 3T4,Toronto,328060.3190,4848425.5420,-79.21084706000,43.77742531200,Curran Hall Community Centre,,0,0,0,0,1,0,City Owned,1381
6282,Kingston Rd,6282 Kingston Rd,M1C 1K9,Toronto,331949.8160,4849701.4030,-79.16246789510,43.78878627050,Scarborough Historical Society - Morrish Store,,0,1,0,0,1,1,City Owned,1384
5400,Lawrence Ave E,5400 Lawrence Ave E,M1C 2C6,Toronto,333582.2050,4848655.3830,-79.14224148220,43.77931055020,Sir Oliver Mowat Collegiate Institute,,1,0,0,0,1,0,Owned by others,1386
56,Lawson Rd,56 Lawson Rd,M1C 2J2,Toronto,331759.6070,4849186.9990,-79.16485707990,43.78416327580,St. Dunstan's of Canterbury Anglican Church,,1,0,0,0,1,0,Owned by others,1388
292,Manse Rd,292 Manse Rd,M1E 3V4,Toronto,330793.5290,4847483.4510,-79.17694153010,43.76886422230,Heron Park Recreation Centre,,0,0,0,0,1,0,City Owned,1389
1296,Queen St W,1296 Queen St W,M6K 1L4,Toronto,310377.7170,4833337.7440,-79.43067261980,43.64196767650,Cadillac Lounge,,1,0,0,0,0,0,Owned by others,252
1313,Queen St W,1313 Queen St W,M6K 1L8,Toronto,310160.7840,4833238.5880,-79.43336246330,43.64107662190,"Parkdale Arts and Culture Centre (Gallery 1313, Famer's Market)",,0,1,0,0,1,0,City Owned,254
1338,Queen St W,1338 Queen St W,M6K 1L4,Toronto,310281.9790,4833316.0470,-79.43185957390,43.64177302630,Made You Look,,0,1,0,0,0,0,Owned by others,256
